survived,age,gender,joined,nationality,class,title,spouse,sibling,parent,children
1,17,Female,Southampton,Finnish,2nd,Miss,0,0,0,0
1,31,Male,Southampton,English,crew,Mr,0,0,0,0
0,24,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,56,Male,Southampton,Other,1st,Mr,0,0,0,0
0,37,Male,Southampton,Irish,crew,other,0,0,0,0
1,20,Female,Southampton,Other,2nd,Miss,0,0,0,0
1,30,Female,Southampton,Finnish,2nd,Miss,0,0,0,0
0,NA,Male,Cherbourg,Other,3rd,Mr,0,0,0,0
0,19,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,23,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Finnish,3rd,Mr,0,0,0,0
1,18,Female,Southampton,Finnish,3rd,Miss,0,0,0,0
0,59,Male,Southampton,Swedish,2nd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
0,5,Male,Southampton,American,3rd,other,0,0,0,0
0,11,Male,Southampton,American,3rd,other,0,0,0,0
0,9,Female,Southampton,American,3rd,Miss,0,0,0,0
0,2,Female,Southampton,American,3rd,Miss,0,0,0,0
0,40,Male,Southampton,Swedish,3rd,Mr,0,0,0,0
0,43,Female,Southampton,Swedish,3rd,Mrs,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
1,30,Female,Queenstown,Other,2nd,Miss,0,0,0,0
0,35,Male,Southampton,English,2nd,Mr,0,0,0,0
0,33,Male,Southampton,English,crew,Mr,0,1,0,0
0,36,Male,Belfast,English,crew,Mr,0,1,0,0
1,45,Female,Southampton,Irish,crew,Miss,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
1,30,Female,Southampton,English,crew,Mrs,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
1,28,Male,Southampton,American,1st,Mr,0,0,0,0
0,42,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,American,1st,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,28,Male,Belfast,Other,crew,Mr,0,0,0,0
0,62,Male,Southampton,English,crew,other,0,0,0,0
1,NA,Female,Southampton,English,crew,Miss,0,0,0,0
1,49,Female,Southampton,English,2nd,Miss,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,56,Male,Cherbourg,American,1st,Mr,0,0,0,0
0,39,Male,Belfast,Other,crew,Mr,0,0,0,0
0,24,Male,Southampton,English,crew,Mr,0,0,0,0
0,35,Male,Southampton,English,crew,Mr,0,0,0,0
0,24,Male,Cherbourg,American,1st,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,57,Male,Southampton,English,1st,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,18,Female,Cherbourg,American,1st,Mrs,0,0,0,0
0,22,Male,Southampton,English,crew,Mr,0,0,0,0
1,18,Female,Queenstown,Irish,3rd,Miss,0,0,0,0
0,26,Male,Queenstown,Irish,3rd,Mr,0,0,0,0
0,NA,Female,Southampton,English,crew,Mrs,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,21,Male,Southampton,English,crew,Mr,0,0,0,0
1,24,Male,Southampton,American,1st,Mr,1,0,0,0
1,23,Female,Southampton,American,1st,Mrs,1,0,0,0
0,25,Male,Southampton,English,2nd,Mr,0,0,0,0
0,NA,Male,Southampton,English,3rd,Mr,0,0,0,0
1,36,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
1,6,Male,Cherbourg,American,1st,other,0,0,2,0
1,45,Male,Cherbourg,American,1st,Mr,1,0,0,1
1,39,Female,Cherbourg,American,1st,Mrs,1,0,0,1
0,57,Male,Cherbourg,American,1st,Mr,0,0,0,0
1,48,Female,Cherbourg,Other,1st,Mrs,0,0,0,0
0,31,Male,Southampton,English,3rd,Mr,0,0,0,0
0,38,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Cherbourg,Other,3rd,Mr,0,0,0,0
1,24,Female,Southampton,English,3rd,Miss,0,0,0,0
0,NA,Male,Southampton,English,3rd,Mr,0,0,0,0
0,42,Male,Cherbourg,American,2nd,Mr,0,0,0,0
1,47,Female,Southampton,English,crew,Miss,0,0,0,0
0,62,Male,Southampton,English,1st,Mr,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Other,crew,Mr,0,0,0,0
1,54,Male,Cherbourg,American,1st,Mr,0,0,0,0
1,43,Female,Cherbourg,American,1st,Mrs,0,0,0,0
1,52,Female,Cherbourg,American,1st,Mrs,0,1,0,0
0,64,Male,Cherbourg,American,1st,Mr,0,0,0,0
1,28,Male,Belfast,Other,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,24,Male,Southampton,English,2nd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,29,Male,Southampton,English,crew,Mr,0,0,0,0
1,61,Female,Southampton,American,1st,Mrs,0,0,0,0
0,NA,Male,Southampton,English,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,22,Female,Southampton,Finnish,3rd,Miss,0,0,0,0
1,30,Male,Southampton,Finnish,3rd,Mr,0,0,0,0
0,67,Male,Southampton,Other,1st,Mr,1,0,0,0
0,63,Female,Southampton,Other,1st,Mrs,1,0,0,0
1,25,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,35,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
0,2,Female,Southampton,American,3rd,Miss,0,0,0,0
0,29,Female,Southampton,Swedish,3rd,Mrs,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,32,Male,Southampton,Other,1st,other,0,0,0,0
1,20,Male,Southampton,English,3rd,Mr,0,0,0,0
1,45,Male,Southampton,Finnish,3rd,Mr,0,0,0,0
0,25,Male,Southampton,English,3rd,Mr,0,0,0,0
0,61,Male,Southampton,English,1st,Mr,0,0,0,0
0,74,Male,Southampton,Swedish,3rd,Mr,0,0,0,1
1,14,Male,Southampton,Swedish,3rd,Mr,0,0,0,0
0,24,Male,Southampton,Swedish,3rd,Mr,0,0,0,0
0,NA,Male,Belfast,Irish,crew,Mr,0,0,0,0
0,19,Male,Southampton,English,2nd,Mr,0,0,0,0
0,14,Male,Southampton,English,2nd,Mr,0,0,0,0
1,46,Female,Southampton,American,1st,Mrs,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
1,24,Male,Southampton,English,crew,Mr,0,0,0,0
1,24,Female,Cherbourg,Other,1st,other,0,0,0,0
0,43,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,19,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,20,Male,Southampton,English,crew,Mr,0,0,0,0
0,23,Male,Southampton,English,crew,Mr,0,0,0,0
1,0.8,Male,Cherbourg,Syrian,3rd,other,0,0,1,0
0,30,Male,Cherbourg,Syrian,3rd,Mr,0,0,0,0
1,16,Female,Cherbourg,Syrian,3rd,Mrs,0,0,0,1
1,18,Female,Southampton,American,1st,Miss,0,0,2,0
0,54,Male,Southampton,Other,1st,Mr,1,0,0,1
1,39,Female,Southampton,American,1st,Mrs,1,0,0,1
0,22,Male,Southampton,English,crew,Mr,0,0,0,0
0,40,Male,Southampton,English,crew,Mr,0,0,0,0
1,48,Male,Southampton,American,1st,Mr,0,0,0,0
1,23,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,49,Male,Southampton,English,crew,Mr,0,0,0,0
0,19,Male,Southampton,English,crew,Mr,0,0,0,0
0,40,Male,Southampton,English,crew,Mr,0,0,0,0
1,28,Male,Southampton,English,crew,Mr,0,0,0,0
0,31,Male,Southampton,English,crew,Mr,0,0,0,0
1,49,Female,Southampton,American,1st,Mrs,0,0,0,0
1,25,Male,Southampton,Swedish,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,1,0,0
1,27,Male,Southampton,English,crew,Mr,0,1,0,0
0,23,Male,Southampton,Other,crew,other,0,0,0,0
0,35,Male,Southampton,English,crew,Mr,0,0,0,0
0,17,Male,Southampton,English,crew,Mr,0,0,0,0
0,49,Male,Cherbourg,American,1st,Mr,0,0,0,0
1,17,Male,Cherbourg,American,1st,Mr,0,0,0,0
1,39,Female,Cherbourg,American,1st,Mrs,0,0,0,0
1,46,Male,Southampton,Other,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,3rd,Mr,0,0,0,0
1,23,Male,Southampton,English,crew,Mr,0,0,0,0
1,30,Male,Belfast,English,crew,Mr,0,0,0,0
0,23,Male,Southampton,English,crew,Mr,0,0,0,0
0,36,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
1,36,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,25,Male,Southampton,English,crew,Mr,0,0,0,0
1,37,Female,Cherbourg,American,1st,Miss,0,0,0,0
0,NA,Male,Southampton,English,3rd,Mr,0,0,0,0
1,32,Female,Southampton,English,3rd,Mrs,0,0,0,0
1,44,Male,Southampton,English,crew,Mr,0,0,0,0
1,25,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Other,crew,other,0,0,0,0
0,32,Male,Southampton,Finnish,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,20,Male,Queenstown,Irish,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,21,Male,Southampton,Other,3rd,Mr,0,0,0,0
1,29,Male,Belfast,English,crew,Mr,0,0,0,0
1,50,Female,Southampton,Irish,2nd,Miss,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Cherbourg,Syrian,3rd,Mr,0,0,0,0
0,30,Male,Southampton,Other,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Other,2nd,Mr,0,0,0,0
1,27,Female,Southampton,Other,2nd,Mrs,0,0,0,0
1,27,Female,Southampton,English,2nd,Miss,0,0,0,0
0,NA,Male,Cherbourg,Syrian,3rd,Mr,0,0,0,0
1,8,Male,Cherbourg,Syrian,3rd,other,0,1,1,0
1,9,Female,Cherbourg,Syrian,3rd,Miss,0,1,0,0
1,27,Female,Cherbourg,Syrian,3rd,Mrs,0,0,0,1
1,31,Male,Cherbourg,American,1st,Mr,0,0,0,0
1,18,Female,Southampton,Finnish,3rd,Miss,0,0,0,0
1,64,Female,Southampton,Finnish,3rd,Mrs,0,0,0,0
0,37,Male,Belfast,Irish,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,28,Male,Belfast,English,crew,Mr,0,0,0,0
0,29,Male,Southampton,English,2nd,Mr,0,0,0,0
0,26,Female,Southampton,English,2nd,Mrs,0,0,0,0
0,17,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
1,26,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,20,Male,Southampton,Other,crew,other,0,0,0,0
0,39,Male,Cherbourg,Other,1st,other,0,0,0,0
0,35,Male,Southampton,Other,crew,other,0,0,0,0
0,10,Male,Southampton,American,3rd,other,0,0,0,0
0,9,Male,Southampton,American,3rd,other,0,0,0,0
0,35,Male,Southampton,American,3rd,Mr,0,0,0,0
0,35,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,28,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,38,Male,Southampton,Other,crew,Mr,0,0,0,0
0,61,Male,Belfast,American,1st,Mr,0,0,0,0
0,10,Female,Southampton,Other,3rd,Miss,0,0,0,0
0,36,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,30,Female,Southampton,Other,3rd,Mrs,0,0,0,0
0,23,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,46,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,18,Female,Southampton,Other,3rd,Miss,0,0,0,0
0,31,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,15,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,31,Female,Southampton,Other,3rd,Mrs,0,0,0,0
0,28,Male,Southampton,Other,3rd,Mr,0,0,0,0
1,22,Male,Cherbourg,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,2nd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,1,0,0
0,NA,Male,Southampton,English,crew,Mr,0,1,0,0
0,14,Female,Southampton,Swedish,3rd,Miss,0,0,0,0
0,21,Male,Southampton,Other,crew,other,0,0,0,0
1,32,Male,Southampton,Other,crew,Mr,0,0,0,0
0,19,Male,Southampton,Other,crew,Mr,0,0,0,0
0,17,Male,Southampton,English,crew,Mr,0,0,0,0
0,25,Male,Southampton,Other,crew,other,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,35,Male,Southampton,Other,crew,other,0,0,0,0
0,22,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,37,Male,Southampton,English,crew,Mr,0,0,0,0
0,48,Male,Southampton,Other,1st,Mr,0,0,0,0
1,36,Female,Southampton,English,2nd,Miss,0,0,0,0
0,NA,Female,Southampton,English,crew,Mrs,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
0,42,Female,Southampton,Irish,crew,Mrs,0,0,0,0
1,37,Female,Cherbourg,Other,1st,Miss,0,0,0,0
0,23,Male,Belfast,English,crew,Mr,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
1,37,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,English,2nd,Mr,0,0,0,0
0,NA,Male,Southampton,English,2nd,Mr,0,0,0,0
1,32,Female,Southampton,English,2nd,Mrs,0,0,0,0
0,37,Male,Belfast,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,3rd,Mr,0,0,0,0
0,63,Male,Cherbourg,American,1st,Mr,0,0,0,0
1,60,Female,Cherbourg,American,1st,Mrs,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,18,Male,Belfast,Irish,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,12,Female,Southampton,Other,2nd,Miss,0,0,0,0
1,40,Female,Southampton,Other,2nd,Mrs,0,0,0,0
0,NA,Male,Cherbourg,Syrian,3rd,Mr,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
0,50,Male,Belfast,English,crew,Mr,0,0,0,0
0,28,Male,Southampton,English,crew,Mr,0,0,0,0
1,38,Female,Southampton,English,2nd,Miss,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,3rd,Mr,0,0,0,0
1,52,Male,Southampton,American,crew,Mr,0,0,0,0
0,61,Male,Southampton,Other,1st,other,0,0,0,0
0,NA,Male,Southampton,Other,2nd,Mr,0,0,0,0
1,37,Female,Southampton,Other,2nd,Mrs,0,0,0,0
0,21,Male,Southampton,English,crew,Mr,0,0,0,0
1,30,Male,Belfast,English,crew,Mr,0,0,0,0
1,2,Male,Southampton,English,2nd,other,0,0,0,0
1,4,Female,Southampton,English,2nd,Miss,0,0,0,0
1,29,Female,Southampton,English,2nd,Mrs,0,0,0,0
0,20,Male,Southampton,Swedish,3rd,Mr,0,0,0,0
1,27,Male,Southampton,Swedish,3rd,Mr,0,0,0,0
1,0.8,Female,Southampton,English,2nd,Miss,0,0,1,0
1,4,Female,Southampton,English,2nd,Miss,0,0,1,0
0,36,Male,Southampton,English,2nd,Mr,1,0,0,2
1,33,Female,Southampton,English,2nd,Mrs,1,0,0,0
0,65,Male,Southampton,Other,2nd,Mr,0,0,0,0
1,30,Male,Belfast,English,crew,Mr,0,0,0,0
0,26,Male,Southampton,English,2nd,Mr,0,0,0,0
1,28,Male,Belfast,English,crew,Mr,0,0,0,0
1,31,Male,Southampton,English,2nd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,32,Male,Southampton,English,crew,Mr,0,0,0,0
0,37,Male,Southampton,English,crew,Mr,0,0,0,0
0,27,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Belfast,Other,crew,Mr,0,0,0,0
0,54,Male,Southampton,American,1st,Mr,0,0,0,0
0,21,Male,Southampton,American,1st,Mr,0,0,0,0
1,23,Male,Southampton,English,crew,Mr,0,0,0,0
1,55,Female,Cherbourg,American,1st,Mrs,0,0,0,0
1,18,Male,Southampton,English,crew,Mr,0,0,0,0
0,39,Male,Southampton,Other,crew,Mr,0,0,0,0
0,57,Male,Southampton,American,1st,other,0,0,0,0
1,31,Female,Southampton,American,1st,Miss,0,0,0,0
1,45,Female,Southampton,American,1st,Mrs,0,0,0,0
0,51,Male,Southampton,Swedish,3rd,Mr,0,0,0,0
0,50,Male,Southampton,American,1st,Mr,1,0,0,1
0,27,Male,Southampton,American,1st,Mr,0,0,2,0
1,50,Female,Southampton,American,1st,Mrs,1,0,0,1
1,37,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Finnish,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Finnish,3rd,Mr,0,0,0,0
0,39,Male,Southampton,English,crew,Mr,0,0,0,0
1,47,Female,Southampton,English,3rd,Mrs,0,0,0,0
1,30,Female,Southampton,English,2nd,Mrs,0,0,0,0
1,21,Female,Southampton,American,1st,Miss,0,0,0,0
0,NA,Male,Cherbourg,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,51,Male,Cherbourg,American,1st,Mr,0,0,0,1
1,23,Male,Southampton,English,2nd,Mr,0,0,0,0
0,43,Male,Southampton,American,1st,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
1,21,Male,Cherbourg,Other,1st,Mr,0,0,1,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,28,Male,Southampton,English,crew,Mr,0,0,0,0
0,35,Male,Southampton,Irish,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,33,Female,Cherbourg,Irish,1st,Miss,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
0,53,Male,Southampton,English,crew,Mr,0,0,0,0
1,38,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,17,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,37,Male,Southampton,English,crew,Mr,0,0,0,0
1,31,Male,Southampton,English,crew,Mr,0,0,0,0
0,36,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,38,Male,Southampton,Other,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,40,Male,Southampton,English,crew,Mr,0,0,0,0
0,32,Male,Southampton,English,crew,Mr,0,0,0,0
0,41,Male,Southampton,American,crew,Mr,0,0,0,0
1,45,Male,Southampton,English,1st,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,18,Male,Belfast,English,crew,Mr,0,0,0,0
1,26,Female,Southampton,English,2nd,Miss,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,62,Male,Southampton,Other,1st,Mr,0,0,0,0
1,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,25,Male,Southampton,English,crew,Mr,0,0,0,0
1,41,Male,Belfast,English,crew,Mr,0,0,0,0
0,NA,Male,Cherbourg,Syrian,3rd,Mr,1,0,0,0
1,17,Female,Cherbourg,Syrian,3rd,Mrs,1,1,0,0
1,40,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
1,36,Female,Cherbourg,American,1st,Miss,0,0,0,0
0,32,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Cherbourg,Syrian,3rd,Mr,0,0,0,0
0,NA,Female,Southampton,Other,2nd,Miss,0,0,0,0
1,4,Male,Cherbourg,Syrian,3rd,other,0,0,0,0
1,2,Female,Cherbourg,Syrian,3rd,Miss,0,0,0,0
1,NA,Female,Cherbourg,Syrian,3rd,Mrs,0,0,0,0
0,NA,Male,Cherbourg,Other,3rd,Mr,0,0,0,0
0,NA,Male,Cherbourg,Other,3rd,Mr,0,0,0,0
0,20,Male,Southampton,Other,crew,other,0,0,0,0
0,NA,Male,Southampton,Other,crew,other,0,0,0,0
0,29,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,41,Male,Southampton,Finnish,3rd,Mr,0,0,0,0
0,30,Male,Southampton,Swedish,3rd,Mr,0,0,0,0
0,23,Male,Southampton,Swedish,3rd,Mr,0,0,0,0
1,22,Female,Southampton,Swedish,3rd,Miss,0,0,0,0
1,22,Female,Southampton,American,1st,Miss,0,0,0,0
0,64,Male,Southampton,Other,1st,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Female,Southampton,Other,3rd,Miss,0,0,0,0
0,NA,Female,Southampton,Other,3rd,Miss,0,0,0,0
0,18,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Cherbourg,Syrian,3rd,Mr,0,0,0,0
1,27,Male,Cherbourg,Syrian,3rd,Mr,0,0,0,0
0,NA,Male,Cherbourg,Other,3rd,Mr,0,0,0,1
0,NA,Male,Cherbourg,Syrian,3rd,Mr,0,0,1,0
